body_part,sub_category,original_english,twi_translation
Pelvis,Pelvic Pain,My pelvic pain is so bad it shoots down into both of my thighs.,"Me yafunu ase mu yareɛ no yɛ me paa, ɛdidi kɔ me ɛsrɛ baanu no mu."
Pelvis,Pelvic Pain,My pelvic pain is so bad it shoots down into both of my thighs.,"Me yafunu ase no yareɛ dɛn paa, na ɛdidi kɔ me ɛsrɛ baanu no mu."
Pelvis,Pelvic Pain,"I have a dull, radiating ache spreading across my entire pelvic area.",Me yafunu ase nyinaa retwitwa me ya.
Pelvis,Pelvic Pain,"I have a dull, radiating ache spreading across my entire pelvic area.",Me yafunu ase nyinaa yareɛ no retwitwa me.
Pelvis,Pelvic Pain,"I have a dull, radiating ache spreading across my entire pelvic area.","Me yafunu ase nyinaa yɛ me ya, ɛtwa kɔ akyiri."
Upper Abdomen,Stomach & Digestion,It feels like a heavy rock is sitting at the bottom of my stomach.,Me yafunu ase te sɛ nea aduruyɛ bi da hɔ.
Upper Abdomen,Stomach & Digestion,It feels like a heavy rock is sitting at the bottom of my stomach.,Me yafunu ase te sɛ nea biribi duru te hɔ.
Pelvis,Pelvic Pain,My pelvic pain is so bad it shoots down into both of my thighs.,"Me yafunu ase yareɛ no yɛ me paa, na ɛdidi kɔ me ɛsrɛ baanu no mu."
Pelvis,Pelvic Pain,My pelvic pain is so bad it shoots down into both of my thighs.,"Me yafunu ase yareɛ no yɛ me paa, na ɛdidi kɔ me ɛsrɛ baanu no so."
Lower Abdomen,Acute & Severe,My belly is so tender even the bedsheet touching it hurts.,"Me yafunu ayɛ me ya a, nkonta a ɛka me nko ara yɛ me ya."
Upper Abdomen,Bloating & Gas,I'm so bloated I feel like I'm about to pop.,Me yafunu dɔdɔɔdɔ ma mete nka sɛ ɛrebɛpaw.
Lower Abdomen,Localised Pain,"I have a deep, throbbing ache right around my belly button.","Me yafunu ho dɔ, na ɛrepopɔ me."
Lower Abdomen,Cramping & Spasms,My belly keeps seizing up and going hard as a rock.,Me yafunu kyere me na ɛyɛ den sɛ aboɔ.
Lower Abdomen,Acute & Severe,"It's a sharp, ripping pain that goes straight through from belly to back.","Me yafunu kɔsi me n'akyi hɔ, ɛyɛ me ya a ɛte sɛ nea woretwetwa me."
Lower Abdomen,Localised Pain,"I have a deep, throbbing ache right around my belly button.",Me yafunu mfinimfini hɔ redidi me dodo.
Upper Abdomen,Stomach & Digestion,"I have a constant sour, bubbling feeling in my belly.",Me yafunu mu rebu na ɛyɛ me dɛw.
Upper Abdomen,Stomach & Digestion,"I have a constant sour, bubbling feeling in my belly.",Me yafunu mu te sɛ nea ɛrebubu na ɛyɛ me dɛw.
Upper Abdomen,Stomach & Digestion,"I have a constant sour, bubbling feeling in my belly.",Me yafunu mu ɛbubu na ɛyɛ me dɛw daadaa.
Lower Abdomen,Cramping & Spasms,My belly keeps seizing up and going hard as a rock.,Me yafunu no yɛ den sɛ aboɔ na ɛkyere me dabiara.
Lower Abdomen,Cramping & Spasms,My belly keeps seizing up and going hard as a rock.,Me yafunu no yɛ den sɛ aboɔ na ɛkyere me.
Lower Abdomen,Cramping & Spasms,I'm having severe cramps that come and go in waves.,Me yafunu no yɛ me kramps a ɛba na ɛkɔ.
Lower Abdomen,Cramping & Spasms,I'm having severe cramps that come and go in waves.,Me yafunu no yɛ me kramps a ɛkɔ na ɛba.
Lower Abdomen,Acute & Severe,My belly is so tender even the bedsheet touching it hurts.,"Me yafunu nwiinwii dodo, ntamakesee no mpo nka a ɛyɛ me ya."
Lower Abdomen,Localised Pain,"I have a deep, throbbing ache right around my belly button.","Me yafunu n’afono hɔ yare dɔ, na ɛdidi."
Upper Abdomen,Bloating & Gas,My upper belly feels stretched and tight like an over-inflated balloon.,Me yafunu soro ate dɔdɔ sɛ balloon a wɔahyɛ mu nso pii.
Upper Abdomen,Bloating & Gas,My upper belly feels stretched and tight like an over-inflated balloon.,Me yafunu soro ate te sɛ balloon a wɔahyehyɛ no so.
Upper Abdomen,Bloating & Gas,My upper belly feels stretched and tight like an over-inflated balloon.,Me yafunu soro te sɛ balloon a nso ahyɛ no ma ma ɛrebɛpae.
Upper Abdomen,Bloating & Gas,My upper belly feels stretched and tight like an over-inflated balloon.,Me yafunu soro yɛ kɛse na ate sɛ balloon a nso pii wom.
Upper Abdomen,Bloating & Gas,My upper belly feels stretched and tight like an over-inflated balloon.,Me yafunu soro yɛ kɛse na ɛyɛ den te sɛ balloon a wɔahyehyɛ no ma.
Lower Abdomen,Acute & Severe,I can't stand up straight — the pain pulls me doubled over.,"Me yafunu yareɛ no nti, mentumi nnyina mmienu."
Lower Abdomen,Cramping & Spasms,I'm having severe cramps that come and go in waves.,Me yafunu yɛ me dɛn a ɛba na ɛkɔ.
Lower Abdomen,Cramping & Spasms,I have a gripping pain that makes me want to double over.,Me yafunu yɛ me dɛn a ɛma me bun.
Lower Abdomen,Acute & Severe,My belly is so tender even the bedsheet touching it hurts.,"Me yafunu yɛ me ya dodo, nti nkonta nka a, ɛyɛ me ya."
Lower Abdomen,Acute & Severe,My belly is so tender even the bedsheet touching it hurts.,"Me yafunu yɛ me ya dodo, sɛ nkonta kuraa ka me a ɛyɛ me ya."
Lower Abdomen,Acute & Severe,My belly is so tender even the bedsheet touching it hurts.,"Me yafunu yɛ me ya, nea ɛka me ho biara, nkonta mpo, yɛ me ya."
Lower Abdomen,Cramping & Spasms,"My stomach is tied up in tight, twisting knots.",Me yam akyerɛ me sɛ ntwini.
Upper Abdomen,Stomach & Digestion,It feels like acidic fire is burning a hole right through my stomach.,Me yam hye me sɛ nea biribi a ɛyɛ nsuo a ɛyɛ hye rekã me yam mu
Upper Abdomen,Stomach & Digestion,It feels like acidic fire is burning a hole right through my stomach.,Me yam hye me sɛ nea ogya reba mu
Upper Abdomen,Stomach & Digestion,It feels like acidic fire is burning a hole right through my stomach.,Me yam hye me sɛ ogya a ɛrekã me yam mu
Wrist & Hand,Pain & Tenderness,I have a sharp pain in my wrist every time I twist or rotate it.,Me yam hyew me abasam bere biara a mɛtwe anaa mɛdane no
Lower Abdomen,Cramping & Spasms,I'm having severe cramps that come and go in waves.,"Me yam kyere me dɛn, ɛba na ɛkɔ."
Upper Abdomen,Bloating & Gas,I have constant rumbling and gurgling in my stomach.,Me yam mu nnyigyei no araa gyaa.
Upper Abdomen,Stomach & Digestion,"I feel intensely nauseous, like my stomach is turning inside out.","Me yam mu retu me paa, na ɛte sɛ nea me yam betu afiri me mu"
Upper Abdomen,Stomach & Digestion,"I feel intensely nauseous, like my stomach is turning inside out.","Me yam mu retu me paa, ɛte sɛ nea biribi rekɔ na ɛreba"
Upper Abdomen,Stomach & Digestion,"I feel intensely nauseous, like my stomach is turning inside out.","Me yam mu retu me paa, ɛte sɛ nea me yam retu firi mu ba abɔnten"
Upper Abdomen,Stomach & Digestion,"I feel intensely nauseous, like my stomach is turning inside out.","Me yam mu retu me paa, ɛte sɛ nea ɛredane dane"
Upper Abdomen,Stomach & Digestion,My stomach feels like it's churning and turning on a roller coaster.,Me yam mu retu me sɛ nea biribi rekɔ na ɛreba wɔ mu
Upper Abdomen,Stomach & Digestion,My stomach feels like it's churning and turning on a roller coaster.,Me yam mu retu me sɛ nea ɛreba na ɛrekɔ
Upper Abdomen,Stomach & Digestion,"I feel intensely nauseous, like my stomach is turning inside out.","Me yam mu retu me sɛ nea ɛredane dane, na me yam yɛ me ya paa"
Upper Abdomen,Stomach & Digestion,My stomach feels like it's churning and turning on a roller coaster.,Me yam mu retu me sɛ nea ɛwɔ nketenkete mu
Upper Abdomen,Stomach & Digestion,My stomach feels like it's churning and turning on a roller coaster.,Me yam mu te sɛ nea ɛretu na ɛredane dane
Upper Abdomen,Stomach & Digestion,My stomach feels like it's churning and turning on a roller coaster.,"Me yam mu te sɛ nea ɛretu na ɛredane dane, ɛte sɛ nea ɛwɔ kar a ɛrekɔ na ɛreba"
Upper Abdomen,Liver & Gallbladder Area,"There's a dull, heavy ache just under my right rib cage.","Me yam nifa so mbatini ase, yareɛ bi a ɛyɛ me duru wɔ hɔ."
Upper Abdomen,Bloating & Gas,I have constant rumbling and gurgling in my stomach.,Me yam nnyigyei no nteɛ daa.
Upper Abdomen,Bloating & Gas,I have constant rumbling and gurgling in my stomach.,Me yam nnyigyei rekɔ so daa.
Lower Abdomen,Cramping & Spasms,My belly keeps seizing up and going hard as a rock.,Me yam no yɛ den sɛ aboɔ na ɛto me kyere dabiara.
Lower Abdomen,Cramping & Spasms,My belly keeps seizing up and going hard as a rock.,Me yam no yɛ den sɛ aboɔ na ɛto me kyere me.
Lower Abdomen,Cramping & Spasms,I have a gripping pain that makes me want to double over.,Me yam no yɛ me dɛn a ɛma me bun na ɛkyere me pa ara.
Lower Abdomen,Cramping & Spasms,I have a gripping pain that makes me want to double over.,Me yam no yɛ me dɛn a ɛma me koto nti me nhu nea menyɛ.
Lower Abdomen,Cramping & Spasms,It feels like someone is wringing my intestines out like a wet towel.,Me yam no yɛ me te sɛ obi a ɔrekyere no sɛ ntama a ɛyɛ nsuo.
Upper Abdomen,Liver & Gallbladder Area,My right upper belly is tender when I press on it.,Me yam nteɛ akye me sɛ adeɛ a wɔakyerɛ no.
Upper Abdomen,Liver & Gallbladder Area,My right upper belly is tender when I press on it.,Me yam nteɛ akyerɛ a ɛretwitwa.
Upper Abdomen,Liver & Gallbladder Area,My right upper belly is tender when I press on it.,Me yam nteɛ akyerɛ.
Upper Abdomen,Bloating & Gas,I have constant rumbling and gurgling in my stomach.,Me yam regu abuburu.
Upper Abdomen,Bloating & Gas,I have constant rumbling and gurgling in my stomach.,Me yam resosɔ daa.
Lower Abdomen,Acute & Severe,I can't stand up straight — the pain pulls me doubled over.,"Me yam yareɛ no ama m'abubu, mentumi nnyina."
Lower Abdomen,Cramping & Spasms,I have a gripping pain that makes me want to double over.,"Me yam yɛ me dɛn a ɛma me koto me ho, na ɛkyere me."
Lower Abdomen,Cramping & Spasms,I have a gripping pain that makes me want to double over.,Me yam yɛ me dɛn a ɛma me koto me ho.
Lower Abdomen,Cramping & Spasms,It feels like someone is wringing my intestines out like a wet towel.,Me yam yɛ me te sɛ obi a ɔrekyere m'ayam sɛ ntama a ɔde nsuo agu so.
Wrist & Hand,Pain & Tenderness,There's a constant aching throb deep inside my wrist joint.,Me yam yɛ me ya wɔ abasam no mu
Wrist & Hand,Pain & Tenderness,There's a constant aching throb deep inside my wrist joint.,Me yam yɛ me ya wɔ m'abasam mu hɔ
Upper Abdomen,Bloating & Gas,I'm so bloated I feel like I'm about to pop.,Me yam' adɔ ma mete nka sɛ ɛrebɛpue.
Upper Abdomen,Bloating & Gas,I'm so bloated I feel like I'm about to pop.,Me yam' ayɛ kɛseɛ paa ma mete nka sɛ ɛrebɛpaw.
Upper Abdomen,Stomach & Digestion,"I have a constant sour, bubbling feeling in my belly.",Me yam' ayɛ me dɛw na ɛbubu me saa ara.
Upper Abdomen,Stomach & Digestion,"I have a constant sour, bubbling feeling in my belly.",Me yam' ayɛ me dɛw na ɛrebu saa ara.
General & Systemic,Widespread Pain,"The pain moves around — one day my joints, next day my muscles.","Me yareɛ no retu, ɛnnɛ me nkwanya na ɔkyena nso me ntsini."
Spine & Sciatica,Sciatica & Radiating Pain,"I have a sharp, traveling pain that goes all the way down to my toes.",Me yaw no yɛ ya kɛse na ɛtu kɔsi me nan nsateaa.
Spine & Sciatica,Sciatica & Radiating Pain,"I have a sharp, traveling pain that goes all the way down to my toes.",Me yaw no yɛ ya na ɛkɔ me nan nsateaa nyinaa.
Lower Abdomen,Localised Pain,"My lower belly feels heavy, full, and bloated like it's full of lead.","Me yɛse ayɛ duru koraa, ɛte sɛ nea adeɛ bi a ɛyɛ duru hyɛ mu."
Lower Abdomen,Localised Pain,"My lower belly feels heavy, full, and bloated like it's full of lead.","Me yɛse ayɛ duru na ɛapue, ɛte sɛ nea abosɔ ayɛ mu mã."
Lower Abdomen,Localised Pain,"My lower belly feels heavy, full, and bloated like it's full of lead.","Me yɛse ayɛ pɔ, ɛte sɛ nea ɛhyɛ me dadeɛ a ɛyɛ duru."
Lower Abdomen,Localised Pain,"My lower belly feels heavy, full, and bloated like it's full of lead.","Me yɛse duru, adɔ, na ɛte sɛ nea ɛhyɛ me dadiɛ."
Lower Abdomen,Localised Pain,"My lower belly feels heavy, full, and bloated like it's full of lead.","Me yɛse ho yɛ duru, na ɛte sɛ nea ɛyɛ me sɛ me yafunu ayɛ mã."
Knee,Injury & Instability,It feels like something is grinding inside my knee with every step.,"Mebɔ me nan a, ɛte sɛ adeɛ bi retwitwa me kotodwe mu."
Knee,Injury & Instability,It feels like something is grinding inside my knee with every step.,"Mebɔ me nan a, ɛte sɛ neɛ biribi repapae me kotodwe mu."
Lungs & Breathing,Breathlessness,I can't take a full breath — there's a wall stopping me halfway.,"Mebɛtumi anhome ama m'akoma atɔ me yam, ɛyɛ me sɛ adɔ bi gyina me kwan mu."
Mouth & Throat,Swallowing & Lumps,Food feels like it's getting stuck halfway down my throat.,"Medidi a, aduane no si m’akɔn mu hɔ, ɛmpɛ sɛ ɛkɔ fam."
Mouth & Throat,Swallowing & Lumps,Food feels like it's getting stuck halfway down my throat.,"Medidi a, ɛte sɛ aduane no gyae wɔ me mene mfinimfini hɔ."
Mouth & Throat,Swallowing & Lumps,"Swallowing feels like pushing food through a narrow, painful tube.","Medidi a, ɛyɛ me ya te sɛ nea meretwi aduane wɔ kwan a ɛyɛ ketewa mu."
Chest,Respiratory & Breathing,Every time I cough it feels like my lungs are tearing.,"Mefoforo a, mete nka sɛ biribi retee me mfe mu."
Chest,Respiratory & Breathing,Every time I cough it feels like my lungs are tearing.,"Mefoforo biara no, ɛte sɛ neɛ me mfe rekyɛ."
Chest,Respiratory & Breathing,I can hear a whistling or rattling when I breathe out.,"Mehome no, mete nneɛma bi a ɛrete sɛ ɛrekyɛ."
Eyes,Vision Changes,I'm seeing double — everything looks split into two images.,Mehu ade biara abien-abien.
Eyes,Vision Changes,My central vision has a blurry or dark spot right in the middle.,Mehu bea bi a ɛyɛ tuntum anaa ɛnyɛ na m'ani mfinimfini.
Eyes,Vision Changes,There's a dark shadow or curtain dropping across part of my vision.,Mehu duku bi a ɛreba m'ani fã bi so te sɛ nea ɛrekata so.
Eyes,Vision Changes,There are floaters drifting across my vision like tiny specks.,Mehu nneɛma bi a ɛretutu wɔ m'ani anim te sɛ ntoburo.
Eyes,Vision Changes,There are floaters drifting across my vision like tiny specks.,Mehu sɛ nneɛma ketekete bi retutu wɔ m'ani so.
Eyes,Vision Changes,There's a dark shadow or curtain dropping across part of my vision.,Mehu sɛ sunsum tuntum bi rekata m'ani fã bi so.
Heart & Cardiovascular,Heartburn & Esophageal,I have severe heartburn but I'm also breaking out in a cold sweat.,"Mekeka me kokoɔ dodo, na m'abɔ me nufua a ɛyɛ nwunu."
Heart & Cardiovascular,Heartburn & Esophageal,I have severe heartburn but I'm also breaking out in a cold sweat.,Mekeka me kokoɔ na m'abɔ me nufua a ɛyɛ nwunu paa.
Heart & Cardiovascular,Heartburn & Esophageal,I have severe heartburn but I'm also breaking out in a cold sweat.,Mekeka me kokoɔ paa na m'abɔ me nufua a ɛyɛ adwo.
Heart & Cardiovascular,Heartburn & Esophageal,I have severe heartburn but I'm also breaking out in a cold sweat.,Mekeka me kokoɔ paa nanso me nufua reba na ɛyɛ nwunu.
Heart & Cardiovascular,Heartburn & Esophageal,I have severe heartburn but I'm also breaking out in a cold sweat.,"Mekeka me kokoɔ, na ɛno nso, me nufua reba na ɛyɛ adwo."
Heart & Cardiovascular,Circulation & Vascular,My legs feel incredibly heavy and tired after just a short walk.,Mekyini kakra pɛ na me nan yɛ duru na ɛyɛ me mmerɛw.
Heart & Cardiovascular,Circulation & Vascular,My legs feel incredibly heavy and tired after just a short walk.,Mekyini kakra pɛ na me nan yɛ duru na ɛyɛ mmerɛw.
Scalp & Hair,Scalp Condition,My scalp feels greasy and irritated no matter how often I wash it.,"Memaa me ti ho ho a, ɛda so ara yɛ me nsam na ɛyɛ me ya."
Heart & Cardiovascular,Heartburn & Esophageal,"Every time I swallow, food feels like it gets stuck behind my breastbone.","Mene aduane biara a, ɛgyina me kokoɔ mu hɔ."
Chest,Respiratory & Breathing,"I can't seem to catch my breath, like I'm breathing through a straw.","Mennya home pa, ɛte sɛ deɛ merehome efiri straw mu."
Jaw,Function & Stiffness,I can't open my mouth wide enough to take a normal bite.,Mentumi bue me ano hwehwɛ sɛnea ɛsɛ sɛ mebue.
Jaw,Function & Stiffness,I can't open my mouth wide enough to take a normal bite.,Mentumi bue me ano kɛse sɛnea ɛsɛ sɛ mebue no.
Hip,Mobility & Instability,"I can barely rotate my leg outward without a sharp, biting pain.","Mentumi mdan me nan mfi hɔ, ɛyɛ me ya kɛse."
Shoulder,Mobility & Instability,I can barely lift my arm above my waist without severe pain.,"Mentumi mfa me nsa nkorɔ nkɔ soro nsen me yam, ɛyɛ me ya paa."
Shoulder,Mobility & Instability,I can barely lift my arm above my waist without severe pain.,Mentumi mfa me nsa nkorɔ soro mfa mpo mma m'abɔdwe no nyɛ me ya kɛse.
Neck,Stiffness & Mobility,I can't tilt my head back without a stabbing pain.,"Mentumi mfa me ti nkyerɛ akyiri, efisɛ sɛ meyɛ saa a, ɛyɛ me ya kɛse."
Neck,Stiffness & Mobility,I can't tilt my head back without a stabbing pain.,"Mentumi mfa me ti nkyerɛ akyiri, efisɛ ɛyɛ me ya kɛse."
Neck,Stiffness & Mobility,I can't tilt my head back without a stabbing pain.,"Mentumi mfa me ti nkyerɛ akyiri, na sɛ meyɛ saa a, ayaw bi kɔ me mu."
Nose,Smell & Sensation,I've completely lost my sense of smell.,Mentumi nhunhu adeɛ bio.
Lower Abdomen,Acute & Severe,I can't stand up straight — the pain pulls me doubled over.,Mentumi nnyina pintinn; yaayare no ma me kotodwe abubuo.
Hip,Mobility & Instability,"I can barely rotate my leg outward without a sharp, biting pain.","Mentumi ntan me nan nkyerɛ abontene, ɛyɛ me yaw pii."
Nose,Smell & Sensation,I've completely lost my sense of smell.,Mentumi nte hwi biara.
Elbow & Forearm,Mobility,I can't fully straighten my elbow — it locks before it's fully extended.,"Mentumi ntena me abɔdwesɛ mu, ɛkyere ansa na ɛayɛ tratraa."
Elbow & Forearm,Mobility,I can't fully straighten my elbow — it locks before it's fully extended.,"Mentumi ntrɛw me abɔdwesɛ mu koraa, ɛkye ansa na ɛayɛ petee."
Lungs & Breathing,Cough & Airways,"I have a deep, rattling cough that brings up thick coloured mucus.",Mepa kosorɛ a ɛwɔ dɛdɛɛdɛ na hwirem a ɛyɛ kɛseɛ na ɛwɔ kɔla ba.
Lungs & Breathing,Cough & Airways,"I have a deep, rattling cough that brings up thick coloured mucus.",Mepa kosorɛ a ɛwɔ hwirem a ɛyɛ kɛseɛ na ɛwɔ kɔla.
Lungs & Breathing,Cough & Airways,"I have a deep, rattling cough that brings up thick coloured mucus.","Mepa kosorɛ a ɛyɛ den, na hwirem a ɛwɔ kɔla ne ɛyɛ kɛseɛ na efi me yam ba."
